"ID","Year","Title"
7196,1950,"Men, The"
7198,1987,"The Pick-up Artist"
7199,2003,"Melvin Goes to Dinner"
7204,1967,"Hells Angels on Wheels"
7206,1958,"Mon Oncle"
7207,1960,"Where the Boys Are"
7208,1941,"Dr. Jekyll and Mr. Hyde"
7209,1953,"M. Hulot’s Holiday"
7210,1946,"My Darling Clementine"
7211,1951,"People Will Talk"
7212,1949,"I Was a Male War Bride"
7215,1944,"To Have and Have Not"
7216,1941,"High Sierra"
7217,1947,"Dark Passage"
7219,1940,"They Drive by Night"
7222,1938,"Reefer Madness"
7223,1950,"D.O.A."
7228,1992,"Cool World"
7234,1954,"Strada, La"
7235,2001,"Ichi the Killer"
7236,1975,"Boy and His Dog, A"
7238,1958,"Ashes and Diamonds"
7243,1916,"Intolerance: Love's Struggle Throughout the Ages"
7245,1960,"Tormented"
7247,1968,"Chitty Chitty Bang Bang"
7248,2001,"Suriyothai"
7250,1970,"Out of Towners, The"
7254,2004,"The Butterfly Effect"
7255,2004,"Win a Date with Tad Hamilton!"
7256,2003,"Touching the Void"
7257,2004,"Big Bounce, The"
7258,2004,"Perfect Score, The"
7260,2003,"Latter Days"
7263,2004,"Miracle"
7265,2003,"Dreamers, The"
7266,2002,"Lost Skeleton of Cadavra, The"
7272,1972,"Super Fly"
7282,2000,"Hip Hop Witch, Da"
7283,1984,"Swing Shift"
7285,2003,"Thirteen"
7293,2004,"50 First Dates"
7294,2004,"Welcome to Mooseport"
7299,2003,"Monsieur Ibrahim"
7300,1971,"Vanishing Point"
7302,1924,"Thief of Bagdad, The"
7303,1959,"The Diary of Anne Frank"
7305,1987,"Black Widow"
7307,1985,"Flesh & Blood"
7308,1985,"King Solomon's Mines"
7309,1926,"Black Pirate, The"
7311,1939,"Goodbye, Mr. Chips"
7312,1966,"Follow Me, Boys!"
7315,2004,"Against the Ropes"
7316,2004,"Confessions of a Teenage Drama Queen"
7317,2004,"EuroTrip"
7318,2004,"Passion of the Christ, The"
7319,2004,"Club Dread"
7320,2004,"Dirty Dancing: Havana Nights"
7323,2003,"Good bye, Lenin!"
7324,2004,"Hidalgo"
7325,2004,"Starsky & Hutch"
7327,1966,"Persona"
7334,1976,"Front, The"
7335,1953,"Pickup on South Street"
7340,1985,"Just One of the Guys"
7343,1999,"Wisconsin Death Trip"
7346,2004,"Girl Next Door, The"
7347,2004,"Secret Window"
7348,2004,"Spartan"
7349,2002,"Broken Wings"
7352,2002,"Wilbur Wants to Kill Himself"
7354,1993,"Mad Dog and Glory"
7355,1996,"Mr. Toad's Wild Ride"
7357,1957,"Peyton Place"
7358,2002,"Searching for Debra Winger"
7360,2004,"Dawn of the Dead"
7361,2004,"Eternal Sunshine of the Spotless Mind"
7362,2004,"Taking Lives"
7366,2004,"Jersey Girl"
7367,2004,"Ladykillers, The"
7369,2004,"Scooby-Doo 2: Monsters Unleashed"
7371,2003,"Dogville"
7372,2003,"Ned Kelly"
7373,2004,"Hellboy"
7374,2004,"Home on the Range"
7375,2004,"Prince & Me, The"
7376,2004,"Walking Tall"
7379,2004,"The Alamo"
7380,2004,"Ella Enchanted"
7381,2004,"Whole Ten Yards, The"
7382,2003,"I'm Not Scared"
7386,1956,"Ten Commandments, The"
7387,1978,"Dawn of the Dead"
7394,1965,"Those Magnificent Men in Their Flying Machines"
7395,1950,"Cheaper by the Dozen"
7396,1973,"Scenes From a Marriage"
7407,1949,"Africa Screams"
7411,1987,"Munchies"
7415,1977,"Late Show, The"
7419,1985,"After Hours"
7437,2004,"Connie and Carla"
7438,2004,"Kill Bill: Vol. 2"
7439,2004,"Punisher, The"
7444,2004,"13 Going on 30"
7445,2004,"Man on Fire"
7448,2004,"Envy"
7449,2004,"Godsend"
7450,2004,"Laws of Attraction"
7451,2004,"Mean Girls"
7453,2004,"New York Minute"
7454,2004,"Van Helsing"
7456,2002,"Valentin"
7458,2004,"Troy"
7459,2003,"Carandiru"
7460,2003,"Coffee and Cigarettes"
7478,1987,"Swimming to Cambodia"
7481,1985,"Enemy Mine"
7482,1973,"Enter the Dragon"
7484,1970,"Gimme Shelter"
7487,1990,"Henry & June"
7492,1977,"Martin"
7493,1957,"Three Faces of Eve, The"
7502,2001,"Band of Brothers"
7505,1994,"Kingdom, The"
7541,2000,"100 Girls"
7560,1964,"Fail-Safe"
7564,1964,"Kwaidan"
7566,1985,"28 Up"
7569,1967,"You Only Live Twice"
7570,1983,"Octopussy"
7571,1953,"Blue Gardenia, The"
7572,2001,"Wit"
7573,1983,"Never Say Never Again"
7574,1995,"Maborosi"
7577,1975,"Magic Flute, The"
7579,1940,"Pride and Prejudice"
7583,1942,"In This Our Life"
7584,1942,"Woman of the Year"
7585,1955,"Summertime"
7586,1977,"Soldier of Orange"
7587,1967,"Samouraï, Le"
7613,1990,"White Palace"
7614,1955,"Oklahoma!"
7615,1985,"Desert Hearts"
7616,1984,"Body Double"
7619,1962,"Miracle Worker, The"
7620,1992,"Monster in a Box"
7624,1992,"School Ties"
7625,1998,"Girl"
7627,1997,"Just Write"
7636,1992,"Raising Cain"
7649,1998,"Babylon 5: In the Beginning"
7650,1968,"Witchfinder General"
7669,1995,"Pride and Prejudice"
7697,1957,"Prince and the Showgirl, The"
7698,1979,"China Syndrome, The"
7700,1953,"Wages of Fear, The"
7701,1990,"Look Who's Talking Too"
7702,1945,"Bells of St. Mary's, The"
7705,1952,"Pat and Mike"
7706,1930,"Animal Crackers"
7708,1967,"Bedazzled"
7713,1942,"Cat People"
7714,1967,"Camelot"
7720,1974,"Four Musketeers, The"
7728,1946,"Postman Always Rings Twice, The"
7738,1998,"That's The Way I Like It"
7743,1985,"Explorers"
7748,1965,"Pierrot le fou"
7753,1999,"Tuesdays with Morrie"
7757,1963,"Jason and the Argonauts"
7759,1983,"Nostalghia"
7762,1979,"Tinker, Tailor, Soldier, Spy"
7764,1979,"Driller Killer, The"
7766,1957,"Throne of Blood"
7767,2003,"Best of Youth, The"
7771,1964,"Zorba the Greek"
7773,2002,"Bang, Bang, You're Dead"
7774,1969,"My Side of the Mountain"
7782,1993,"Sniper"
7786,1999,"Genghis Blues"
7787,1955,"To Hell and Back"
7789,2002,"11'09""01 - September 11"
7790,1980,"Bon Voyage, Charlie Brown"
7791,1990,"Internal Affairs"
7792,1974,"Parallax View, The"
7802,1979,"Warriors, The"
7809,1999,"Ambush"
7810,1999,"Babylon 5: A Call to Arms"
7811,1998,"Babylon 5: The River of Souls"
7812,1998,"Babylon 5: Thirdspace"
7815,1986,"True Stories"
7817,1974,"Zardoz"
7818,1960,"School For Scoundrels"
7820,1960,"Virgin Spring, The"
7822,1953,"Mogambo"
7826,1947,"Secret Life of Walter Mitty, The"
7827,2002,"Cypher"
7831,1939,"Another Thin Man"
7832,1945,"Thin Man Goes Home, The"
7833,1941,"Shadow of the Thin Man"
7834,1936,"After the Thin Man"
7835,1947,"Song of the Thin Man"
7836,1970,"Woodstock"
7840,1939,"Gunga Din"
7841,2003,"Children of Dune"
7842,2000,"Dune"
7843,2001,"Lammbock"
7844,1993,"Legend, The"
7845,1996,"Tremors II: Aftershocks"
7846,2001,"Tremors 3: Back to Perfection"
7872,1989,"Getting It Right"
7878,1987,"Straight to Hell"
7881,1932,"White Zombie"
7882,1966,"The Plague of the Zombies"
7883,1943,"I Walked with a Zombie"
7888,1967,"How to Succeed in Business Without Really Trying"
7889,1973,"Pat Garrett and Billy the Kid"
7892,1974,"Street Fighter, The"
7894,1971,"Duck, You Sucker"
7895,1974,"Bring Me the Head of Alfredo Garcia"
7897,1970,"Ballad of Cable Hogue, The"
7899,1975,"Master of the Flying Guillotine"
7914,1927,"Berlin: Symphony of a Great City"
7915,1998,"Samurai Fiction"
7916,1959,"Gidget"
7919,1948,"Drunken Angel"
7920,1977,"Desperate Living"
7921,1975,"Devil's Rain, The"
7922,1972,"Valachi Papers,The"
7924,1949,"Stray Dog"
7925,1958,"Hidden Fortress, The"
7926,1963,"High and Low"
7932,2000,"Dark Days"
7934,1983,"Zelig"
7935,1976,"Face to Face"
7936,1968,"Shame"
7938,1963,"Winter Light"
7939,1961,"Through a Glass Darkly"
7941,1955,"Smiles of a Summer Night"
7942,1953,"Summer with Monika"
7943,1946,"Killers, The"
7944,1964,"Night of the Iguana, The"
7946,1967,"Reflections in a Golden Eye"
7947,1984,"Under the Volcano"
7948,1979,"Wise Blood"
7951,1990,"Nightbreed"
7958,1970,"Bloody Mama"
7959,1967,"Trip, The"
7976,2002,"Ken Park"
7979,1968,"Monterey Pop"
7980,1977,"Bridge Too Far, A"
7981,2002,"Infernal Affairs"
7982,2003,"Tale of Two Sisters, A"
7983,1984,"Broadway Danny Rose"
7984,1986,"From Beyond"
7987,1987,"Dolls"
7990,1979,"Rock 'N' Roll High School"
7991,1975,"Death Race 2000"
7995,1966,"Wild Angels, The"
8003,1946,"Bedlam"
8008,1954,"Brigadoon"
8009,1958,"Marjorie Morningstar"
8010,1992,"Power of One, The"
8011,2002,"Weather Underground, The"
8012,1999,"Kikujiro"
8014,2003,"Spring, Summer, Fall, Winter... and Spring"
8015,1970,"Phantom Tollbooth, The"
8016,1972,"Getaway, The"
8019,2002,"Dark Water"
8033,1966,"How to Steal a Million"
8039,1969,"Support Your Local Sheriff!"
8042,1973,"Mean Streets"
8044,1932,"I Am a Fugitive from a Chain Gang"
8056,1966,"Harper"
8057,1962,"Sweet Bird of Youth"
8070,2002,"Grill Point"
8093,1999,"Shiri"
8094,1955,"Bad Day at Black Rock"
8117,1999,"In China They Eat Dogs"
8121,2003,"Seducing Doctor Lewis"
8123,1987,"Sammy and Rosie Get Laid"
8125,1927,"Sunrise: A Song of Two Humans"
8126,1963,"Shock Corridor"
8128,1987,"Au revoir les enfants"
8129,1999,"Sex: The Annabel Chong Story"
8130,1999,"Girl Next Door, The"
8131,2001,"Pursuit of Happiness"
8132,1992,"Gladiator"
8133,2003,"Inheritance, The"
8136,1956,"Indestructible Man"
8137,1959,"Wasp Woman, The"
8138,1959,"Attack of the Giant Leeches"
8142,1999,"Dead or Alive: Hanzaisha"
8143,1955,"Lola Montès"
8147,1968,"Charly"
8154,1960,"Dolce Vita, La"
8157,1998,"Jin Roh: The Wolf Brigade"
8158,1991,"Rush"
8167,1935,"Captain Blood"
8169,1987,"*batteries not included"
8183,1983,"Educating Rita"
8187,1951,"On Moonlight Bay"
8188,1954,"Sansho the Bailiff"
8189,1960,"Zazie dans le métro"
8190,1964,"Americanization of Emily, The"
8191,1969,"Anne of the Thousand Days"
8194,1956,"Baby Doll"
8195,1960,"Avventura, L'"
8196,1970,"Beyond the Valley of the Dolls"
8197,1959,"Hiroshima Mon Amour"
8199,1953,"Ugetsu"
8207,1973,"Day of the Jackal, The"
8208,1946,"Razor's Edge, The"
8225,1990,"Night of the Living Dead"
8228,1931,"Maltese Falcon, The"
8235,1923,"Safety Last!"
8236,1956,"While the City Sleeps"
8239,1961,"Viridiana"
8240,1993,"Totally F***ed Up"
8253,1979,"Lupin III: The Castle Of Cagliostro"
8254,1993,"Arizona Dream"
8256,1933,"Queen Christina"
8257,1949,"Battleground"
8261,1977,"3 Women"
8263,1949,"Take Me Out to the Ball Game"
8264,1975,"Grey Gardens"
8266,1984,"Purple Rain"
8267,1968,"Signs of Life"
8268,1993,"Point of No Return"
8273,1992,"Tale of Ham and Passion, A"
8275,1927,"College"
8290,1975,"Mitchell"
8327,2002,"Dolls"
8331,1942,"Man Who Came to Dinner, The"
8332,1971,"Sunday Bloody Sunday"
8336,1942,"Major and the Minor, The"
8337,1954,"Caine Mutiny, The"
8338,1947,"Black Narcissus"
8340,1979,"Escape from Alcatraz"
8341,1948,"Oliver Twist"
8360,2004,"Shrek 2"
8361,2004,"Day After Tomorrow, The"
8362,2004,"Raising Helen"
8363,2004,"Soul Plane"
8364,2003,"Baadasssss!"
8366,2004,"Saved!"
8367,2003,"Time of the Wolf, The"
8368,2004,"Harry Potter and the Prisoner of Azkaban"
8369,2004,"Mindhunters"
8370,2003,"Blind Swordsman: Zatoichi, The"
8371,2004,"Chronicles of Riddick, The"
8372,2004,"Garfield: The Movie"
8373,2004,"Stepford Wives, The"
8376,2004,"Napoleon Dynamite"
8385,1961,"Lover Come Back"
8387,1994,"Police Academy: Mission to Moscow"
8388,1969,"Ring of Bright Water"
8392,1985,"Fool for Love"
8403,1956,"Helen of Troy"
8404,1939,"Hound of the Baskervilles, The"
8410,1954,"Suddenly"
8420,1947,"Possessed"
8422,1942,"Kings Row"
8423,1927,"Kid Brother, The"
8447,1955,"This Island Earth"
8451,1955,"Blackboard Jungle"
8453,2000,"It Had to Be You"
8459,1949,"Heiress, The"
8460,1945,"State Fair"
8462,1954,"Executive Suite"
8463,1948,"Johnny Belinda"
8464,2004,"Super Size Me"
8465,1942,"Johnny Eager"
8477,1962,"Jetée, La"
8482,1945,"Picture of Dorian Gray, The"
8484,1959,"Human Condition I, The"
8485,2001,"Samsara"
8487,1960,"Please Don't Eat the Daisies"
8491,1949,"White Heat"
8492,1951,"Christmas Carol, A"
8493,1990,"Memphis Belle"
8494,1965,"Cincinnati Kid, The"
8499,1978,"Pretty Baby"
8502,1951,"Show Boat"
8504,1996,"Box of Moon Light"
8507,1932,"Freaks"
8511,1917,"Immigrant, The"
8522,1940,"My Little Chickadee"
8524,1954,"High and the Mighty, The"
8525,1966,"Ugly Dachshund, The"
8526,2004,"Around the World in 80 Days"
8527,2003,"I'll Sleep When I'm Dead"
8528,2004,"Dodgeball: A True Underdog Story"
8529,2004,"Terminal, The"
8530,2004,"Dear Frankie"
8531,2004,"White Chicks"
8533,2004,"Notebook, The"
8534,2004,"Two Brothers"
8535,2004,"De-Lovely"
8537,2003,"Kaena: The Prophecy"
8542,1937,"Day at the Races, A"
8544,1972,"Now You See Him, Now You Don't"
8571,1969,"Bob & Carol & Ted & Alice"
8572,1935,"Littlest Rebel, The"
8574,1987,"Claymation Christmas Celebration, A"
8575,2001,"Happenstance"
8576,2003,"Kopps"
8577,2003,"Comandante"
8580,1991,"Into the Woods"
8581,1999,"Pirates of Silicon Valley"
8582,1992,"Manufacturing Consent: Noam Chomsky and the Media"
8583,1945,"Clock, The"
8584,1945,"Leave Her to Heaven"
8589,1989,"Winter War"
8591,1984,"Philadelphia Experiment, The"
8596,1978,"Revenge of the Pink Panther"
8600,1938,"Angels with Dirty Faces"
8604,1998,"Taxi"
8607,2003,"Tokyo Godfathers"
8609,1923,"Our Hospitality"
8610,1984,"All of Me"
8611,1947,"Farmer's Daughter, The"
8612,1943,"Lassie Come Home"
8614,1987,"Overboard"
8616,1953,"By the Light of the Silvery Moon"
8617,1960,"Butterfield 8"
8618,1954,"Johnny Guitar"
8620,1962,"Exterminating Angel, The"
8622,2004,"Fahrenheit 9/11"
8623,1987,"Roxanne"
8625,2003,"Same River Twice, The"
8629,1998,"Book of Life, The"
8633,1984,"Last Starfighter, The"
8636,2004,"Spider-Man 2"
8638,2004,"Before Sunset"
8640,2004,"King Arthur"
8641,2004,"Anchorman: The Legend of Ron Burgundy"
8642,2004,"Sleepover"
8643,2004,"Cinderella Story, A"
8644,2004,"I, Robot"
8645,2004,"Maria Full of Grace"
8650,1962,"Long Day's Journey Into Night"
8654,1954,"Prince Valiant"
8656,1988,"Short Film About Killing, A"
8657,1957,"Tin Star, The"
8661,1962,"How the West Was Won"
8665,2004,"Bourne Supremacy, The"
8666,2004,"Catwoman"
8667,2004,"A Home at the End of the World"
8670,1933,"Testament of Dr. Mabuse, The"
8672,1957,"Battle Hymn"
8675,1957,"Enemy Below, The"
8684,1956,"Man Escaped, A"
8689,1990,"Shock to the System, A"
8690,1972,"Slaughterhouse-Five"
8695,1947,"Bachelor and the Bobby-Soxer, The"
8699,2000,"Dancing in September"
8700,1943,"Destination Tokyo"
8709,1989,"How I Got Into College"
8711,1948,"Mr. Blandings Builds His Dream House"
8712,1940,"My Favorite Wife"
8713,1988,"New Adventures of Pippi Longstocking, The"
8718,1948,"Snake Pit, The"
8720,1991,"Super, The"
8722,1983,"Two of a Kind"
8724,1963,"Leopard, The"
8725,1969,"Goodbye, Columbus"
8727,1975,"Day of the Locust, The"
8730,2001,"To End All Wars"
8743,1986,"Biggles"
8745,1960,"World of Suzie Wong, The"
8751,1949,"Gun Crazy"
8752,1949,"Set-Up, The"
8753,2002,"Unprecedented: The 2000 Presidential Election"
8754,1969,"Prime of Miss Jean Brodie, The"
8761,1964,"Three Lives of Thomasina, The"
8763,1968,"One and Only, Genuine, Original Family Band, The"
8765,1942,"This Gun for Hire"
8766,1946,"Black Angel"
8767,1948,"Big Clock, The"
8768,1949,"Criss Cross"
8772,1965,"Spy Who Came in from the Cold, The"
8777,1989,"Roadkill"
8779,2003,"Bon Voyage"
8781,2004,"Manchurian Candidate, The"
8783,2004,"Village, The"
8784,2004,"Garden State"
8785,1951,"Early Summer"
8790,2002,"Revengers Tragedy"
8795,2001,"Musa the Warrior"
8796,1966,"Funny Thing Happened on the Way to the Forum, A"
8797,1969,"Salesman"
8798,2004,"Collateral"
8799,2004,"Little Black Book"
8800,2003,"Code 46"
8807,2004,"Harold and Kumar Go to White Castle"
8808,2004,"Princess Diaries 2: Royal Engagement, The"
8810,2004,"AVP: Alien vs. Predator"
8811,2004,"Yu-Gi-Oh!"
8813,2004,"We Don't Live Here Anymore"
8814,2004,"Without a Paddle"
8819,1967,"Double Trouble"
8820,1966,"Spinout"
8821,1965,"Harum Scarum"
8823,1983,"Sting II, The"
8827,1983,"Bill Cosby, Himself"
8828,1964,"Dead Ringer"
8830,2004,"Anacondas: The Hunt for the Blood Orchid"
8831,2004,"Suspect Zero"
8832,2003,"Warriors of Heaven and Earth"
8833,2004,"Vanity Fair"
8835,2004,"Paparazzi"
8836,2004,"Wicker Park"
8838,1974,"Alice Doesn't Live Here Anymore"
8839,1995,"Mangler, The"
8840,1967,"Who's That Knocking at My Door?"
8848,1953,"Vitelloni, I"
8850,1963,"Flipper"
8851,1975,"Smile"
8853,1980,"Small Circle of Friends, A"
8854,1988,"Night of the Demons"
8857,1964,"Lilith"
8859,2004,"SuperBabies: Baby Geniuses 2"
8860,2004,"Cellular"
8861,2004,"Resident Evil: Apocalypse"
8864,2004,"Mr. 3000"
8865,2004,"Sky Captain and the World of Tomorrow"
8866,2004,"Wimbledon"
8870,2004,"Forgotten, The"
8871,2004,"Last Shot, The"
8872,2004,"Dirty Shame, A"
8873,2004,"Motorcycle Diaries, The"
8874,2004,"Shaun of the Dead"
8879,1974,"Murder on the Orient Express"
8880,1985,"Mask"
8882,1968,"Boston Strangler, The"
8884,1985,"Man with One Red Shoe, The"
8892,1992,"Basket Case 3: The Progeny"
8893,1990,"Basket Case 2"
8899,1979,"Hardcore"
8903,1963,"Terror, The"
8906,1980,"Cannibal Holocaust"
8907,2004,"Shark Tale"
8908,2004,"Ladder 49"
8910,2004,"I Heart Huckabees"
8911,2004,"Raise Your Voice"
8914,2004,"Primer"
8915,2004,"Stage Beauty"
8916,2004,"Shall We Dance?"
8917,2004,"Team America: World Police"
8918,2004,"Eulogy"
8920,1954,"Country Girl, The"
8921,1955,"Rose Tattoo, The"
8923,1979,"Tess"
8927,1976,"Cannonball"
8928,1967,"Fearless Vampire Killers, The"
8929,1971,"Black Beauty"
8930,2003,"Five Obstructions, The"
8931,2003,"Born Rich"
8933,1986,"Decline of the American Empire, The"
8935,1991,"All I Want for Christmas"
8937,2004,"Friday Night Lights"
8938,2003,"Tarnation"
8943,2004,"Being Julia"
8946,2004,"Surviving Christmas"
8947,2004,"Grudge, The"
8948,2004,"Alfie"
8949,2004,"Sideways"
8950,2004,"The Machinist"
8951,2004,"Vera Drake"
8954,2004,"Lightning in a Bottle"
8955,2004,"Undertow"
8957,2004,"Saw"
8958,2004,"Ray"
8961,2004,"Incredibles, The"
8963,2003,"It's All About Love"
8964,2002,"Callas Forever"
8965,2004,"Polar Express, The"
8966,2004,"Kinsey"
8968,2004,"After the Sunset"
8969,2004,"Bridget Jones: The Edge of Reason"
8970,2004,"Finding Neverland"
8972,2004,"National Treasure"
8973,2004,"Bad Education"
8974,2004,"SpongeBob SquarePants Movie, The"
8977,2004,"Alexander"
8979,2004,"Guerrilla: The Taking of Patty Hearst"
8981,2004,"Closer"
8982,2003,"I Am David"
8983,2004,"House of Flying Daggers"
8984,2004,"Ocean's Twelve"
8985,2004,"Blade: Trinity"
8986,1960,"Bellboy, The"
8987,2004,"Bush's Brain"
8988,1960,"Cinderfella"
8989,1958,"Damn Yankees!"
8998,1974,"That's Entertainment"
8999,1976,"That's Entertainment, Part II"
9000,1994,"That's Entertainment! III"
9001,1960,"Wackiest Ship in the Army, The"
9004,1985,"D.A.R.Y.L."
9005,1993,"Fire in the Sky"
9010,2003,"Love Me If You Dare"
9012,1952,"Ruby Gentry"
9018,2004,"Control Room"
25737,1920,"Golem, The"
25744,1922,"Haxan: Witchcraft Through the Ages"
25750,1924,"Sherlock Jr."
25752,1925,"Freshman, The"
25753,1924,"Greed"
25755,1925,"Phantom of the Opera, The"
25763,1929,"Pandora's Box"
25764,1928,"Cameraman, The"
25769,1928,"Steamboat Bill, Jr."
25771,1929,"Andalusian Dog, An"
25773,1931,"Little Caesar"
25774,1930,"Golden Age, The"
25777,1931,"Monkey Business"
25788,1932,"Scarface"
25792,1932,"I Was Born, But..."
25795,1933,"Dinner at Eight"
25801,1933,"She Done Him Wrong"
25805,1934,"Atalante, L'"
25807,1934,"Black Cat, The"
25825,1936,"Fury"
25826,1936,"Libeled Lady"
25827,1936,"Mr. Deeds Goes to Town"
25828,1936,"Petrified Forest, The"
25839,1937,"Nothing Sacred"
25841,1937,"Stage Door"
25842,1937,"Topper"
25850,1938,"Holiday"
25852,1940,"Gaslight"
25856,1939,"Wuthering Heights"
25865,1940,"Letter, The"
25868,1941,"Ball of Fire"
25874,1941,"Never Give a Sucker an Even Break"
25882,1943,"Hard Way, The"
25886,1942,"Random Harvest"
25891,1943,"Heaven Can Wait"
25898,1943,"Day of Wrath"
25900,1944,"Curse of the Cat People, The"
25901,1944,"Henry V"
25904,1944,"Ministry of Fear"
25906,1944,"Mr. Skeffington"
25911,1944,"Woman in the Window, The"
25916,1945,"They Were Expendable"
25920,1946,"Blue Dahlia, The"
25927,1946,"Stranger, The"
25929,1947,"Nightmare Alley"
25930,1947,"Odd Man Out"
25937,1948,"Easter Parade"
25940,1947,"Lady from Shanghai, The"
25941,1948,"Letter from an Unknown Woman"
25945,1949,"They Live by Night"
25947,1948,"Unfaithfully Yours"
25952,1949,"Letter to Three Wives, A"
25962,1950,"King Solomon's Mines"
25965,1950,"Summer Stock"
25971,1952,"Carrie"
25972,1952,"Clash by Night"
25993,1954,"Magnificent Obsession"
25995,1954,"Samurai I: Musashi Miyamoto"
25996,1954,"Star Is Born, A"
25999,1953,"The Wild One"
26003,1955,"Night and Fog"
26005,1955,"Samurai II: Duel at Ichijoji Temple"
26007,1955,"Unknown Soldier, The"
26009,1956,"Burmese Harp, The"
26010,1956,"Carousel"
26012,1956,"Samurai III: Duel on Ganryu Island"
26013,1956,"Rodan"
26025,1957,"Spirit of St. Louis, The"
26052,1959,"Pickpocket"
26079,1962,"David and Lisa"
26082,1962,"Harakiri"
26084,1962,"Music Man, The"
26085,1962,"Mutiny on the Bounty"
26086,1962,"Occurrence at Owl Creek Bridge, An"
26093,1962,"Wonderful World of the Brothers Grimm, The"
26094,1962,"Eclisse, L'"
26111,1964,"Becket"
26116,1964,"Hush... Hush, Sweet Charlotte"
26117,1964,"Killers, The"
26122,1964,"Onibaba"
26125,1968,"Spider Baby or, The Maddest Story Ever Told"
26131,1966,"Battle of Algiers, The"
26133,1965,"Charlie Brown Christmas, A"
26147,1965,"Thousand Clowns, A"
26150,1969,"Andrei Rublev"
26151,1966,"Au Hasard Balthazar"
26152,1966,"Batman"
26157,1966,"Manos: The Hands of Fate"
26160,1967,"Asterix and the Gauls"
26163,1967,"Don't Look Back"
26164,1968,"Fando and Lis"
26171,1967,"Play Time"
26172,1967,"Point Blank"
26176,1967,"Titicut Follies"
26178,1967,"Two for the Road"
26180,1967,"Up the Down Staircase"
